task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,llm_calls,tool_calls,file_read_events,write_events,write_applied_events,write_refused_events,search_events,coord_events,run_tests_events,notification_delivered_events,agent_turns,mean_agent_turns,tokens_per_agent_turn,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log,run_id,provider,run_dir
t05_cross_file,cross_file_dependency,False,naive,strategy,,2,2,gpt-5-mini,True,5,5,95.97,65386,10233,75619,0.036812,0,0.0,0,0,0,0,0.0,19,41,41,19,7,7,0,7,0,4,0,41,20.5,1844.3658536585365,1.0,,False,2,0,0,t05_cross_file__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,naive,strategy,,2,3,gpt-5-mini,True,5,5,69.02,66195,5428,71623,0.027405,0,0.0,0,0,0,0,0.0,22,44,43,22,4,4,0,8,0,4,0,44,22.0,1627.7954545454545,1.0,,False,2,0,0,t05_cross_file__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,naive,strategy,,2,4,gpt-5-mini,True,5,5,97.3,56188,7379,63567,0.028805,0,0.0,0,0,0,0,0.0,15,35,35,15,6,6,0,6,0,4,0,35,17.5,1816.2,1.0,,False,2,0,0,t05_cross_file__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,notify,strategy,,2,0,gpt-5-mini,False,4,5,47.24,51253,5221,56474,0.023255,0,0.0,0,0,3,0,0.0,19,35,35,19,6,6,0,4,3,3,3,35,17.5,1613.5428571428572,1.0,,False,2,0,0,t05_cross_file__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,notify,strategy,,2,1,gpt-5-mini,True,5,5,61.69,43455,4701,48156,0.020266,0,0.0,0,0,1,0,0.0,15,32,32,15,5,5,0,5,1,2,1,32,16.0,1504.875,1.0,,False,2,0,0,t05_cross_file__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,notify,strategy,,2,2,gpt-5-mini,True,5,5,51.83,48105,5702,53807,0.02343,0,0.0,0,0,5,0,0.0,20,35,35,20,5,5,0,4,5,3,4,35,17.5,1537.3428571428572,1.0,,False,2,0,0,t05_cross_file__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,notify,strategy,,2,3,gpt-5-mini,True,5,5,46.39,38171,3123,41294,0.015789,0,0.0,0,0,2,0,0.0,14,28,29,14,5,5,0,5,2,2,2,28,14.0,1474.7857142857142,1.0,,False,2,0,0,t05_cross_file__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t05_cross_file,cross_file_dependency,False,notify,strategy,,2,4,gpt-5-mini,True,5,5,27.91,28842,1579,30421,0.010368,0,0.0,0,0,2,0,0.0,13,25,25,13,4,4,0,2,2,2,2,25,12.5,1216.84,1.0,,False,2,0,0,t05_cross_file__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_dep,strategy,,2,0,gpt-5-mini,True,6,6,71.04,56116,7728,63844,0.029485,0,0.0,0,0,0,0,0.04,19,32,32,19,4,4,0,4,3,2,0,32,16.0,1995.125,1.0,,False,2,0,0,t06_feature_pair__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_dep,strategy,,2,1,gpt-5-mini,True,6,6,83.51,59888,7557,67445,0.030086,6123,0.09078508414263474,0,0,0,0,0.019,18,32,32,18,6,4,2,3,3,2,0,32,16.0,2107.65625,1.0,,False,2,0,0,t06_feature_pair__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_dep,strategy,,2,2,gpt-5-mini,True,6,6,57.97,55346,5294,60640,0.024424,0,0.0,0,0,0,0,0.046,20,33,33,20,4,4,0,3,2,2,0,33,16.5,1837.5757575757575,1.0,,False,2,0,0,t06_feature_pair__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_dep,strategy,,2,3,gpt-5-mini,True,6,6,96.88,81572,10441,92013,0.041275,3551,0.038592372816884574,0,0,0,0,0.009,24,38,38,24,5,4,1,3,3,2,0,38,19.0,2421.3947368421054,1.0,,False,2,0,0,t06_feature_pair__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_dep,strategy,,2,4,gpt-5-mini,True,6,6,97.68,100297,9610,109907,0.044294,3262,0.02967963823960257,0,0,0,0,0.016,24,41,41,24,5,4,1,5,3,3,0,41,20.5,2680.6585365853657,1.0,,False,2,0,0,t06_feature_pair__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_scope,strategy,,2,0,gpt-5-mini,True,6,6,73.66,72993,8323,81316,0.034894,3346,0.04114811353239215,0,0,0,0,0.014,18,33,31,18,5,4,1,1,3,3,0,33,16.5,2464.121212121212,1.0,,False,2,0,0,t06_feature_pair__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_scope,strategy,,2,1,gpt-5-mini,True,6,6,53.24,60296,6003,66299,0.02708,0,0.0,0,0,0,0,0.008,20,33,33,20,4,4,0,3,3,2,0,33,16.5,2009.060606060606,1.0,,False,2,0,0,t06_feature_pair__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_scope,strategy,,2,2,gpt-5-mini,True,6,6,62.19,56541,7246,63787,0.028627,3013,0.04723533008293226,0,0,0,0,0.007,17,32,31,17,5,4,1,3,3,2,0,32,16.0,1993.34375,1.0,,False,2,0,0,t06_feature_pair__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_scope,strategy,,2,3,gpt-5-mini,True,6,6,55.74,50894,6590,57484,0.025903,0,0.0,0,0,0,0,0.009,16,30,30,16,4,4,0,3,3,3,0,30,15.0,1916.1333333333334,1.0,,False,2,0,0,t06_feature_pair__ast_scope-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,ast_scope,strategy,,2,4,gpt-5-mini,True,6,6,93.22,91666,8472,100138,0.039861,3319,0.033144260919930495,0,0,0,0,0.013,24,40,39,24,5,4,1,3,3,3,0,40,20.0,2503.45,1.0,,False,2,0,0,t06_feature_pair__ast_scope-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,file_lock,strategy,,2,0,gpt-5-mini,True,6,6,105.42,70660,6732,77392,0.031129,0,0.0,3,0,0,0,0.0,23,37,37,23,4,4,0,3,3,2,0,37,18.5,2091.675675675676,1.0,,False,2,0,0,t06_feature_pair__file_lock-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,file_lock,strategy,,2,1,gpt-5-mini,True,6,6,122.69,83324,7794,91118,0.036419,0,0.0,4,0,0,0,0.0,25,42,42,25,4,4,0,5,4,2,0,42,21.0,2169.4761904761904,1.0,,False,2,0,0,t06_feature_pair__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,file_lock,strategy,,2,2,gpt-5-mini,True,6,6,142.13,88227,9924,98151,0.041905,0,0.0,5,0,0,0,0.0,25,42,42,25,4,4,0,5,5,3,0,42,21.0,2336.9285714285716,1.0,,False,2,0,0,t06_feature_pair__file_lock-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,file_lock,strategy,,2,3,gpt-5-mini,True,6,6,132.39,76215,7753,83968,0.03456,0,0.0,3,0,0,0,0.0,22,36,35,22,4,4,0,3,3,2,0,36,18.0,2332.4444444444443,1.0,,False,2,0,0,t06_feature_pair__file_lock-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,file_lock,strategy,,2,4,gpt-5-mini,True,6,6,107.88,46780,6307,53087,0.024309,0,0.0,3,0,0,0,0.0,15,29,27,15,4,4,0,2,3,3,0,29,14.5,1830.5862068965516,1.0,,False,2,0,0,t06_feature_pair__file_lock-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,git_hash,strategy,,2,0,gpt-5-mini,True,6,6,95.49,86560,8982,95542,0.039604,3142,0.03288606058068703,1,0,0,0,0.0,20,38,37,20,6,5,1,4,1,3,0,38,19.0,2514.2631578947367,1.0,,False,2,0,0,t06_feature_pair__git_hash-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,git_hash,strategy,,2,1,gpt-5-mini,True,6,6,109.23,105504,9246,114750,0.044868,7884,0.06870588235294117,1,0,0,0,0.0,25,39,39,25,6,4,2,2,1,2,0,39,19.5,2942.3076923076924,1.0,,False,2,0,0,t06_feature_pair__git_hash-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,git_hash,strategy,,2,2,gpt-5-mini,True,6,6,52.96,57004,5061,62065,0.024373,0,0.0,0,0,0,0,0.0,19,33,33,19,4,4,0,4,0,2,0,33,16.5,1880.7575757575758,1.0,,False,2,0,0,t06_feature_pair__git_hash-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,git_hash,strategy,,2,3,gpt-5-mini,True,6,6,72.07,86267,7443,93710,0.036453,2863,0.030551702059545407,1,0,0,0,0.0,22,39,38,22,5,4,1,4,1,2,0,39,19.5,2402.8205128205127,1.0,,False,2,0,0,t06_feature_pair__git_hash-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,git_hash,strategy,,2,4,gpt-5-mini,True,6,6,77.21,70453,7632,78085,0.032877,7894,0.10109496061983736,1,0,0,0,0.0,19,34,33,19,6,4,2,2,1,2,0,34,17.0,2296.6176470588234,1.0,,False,2,0,0,t06_feature_pair__git_hash-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,naive,strategy,,2,0,gpt-5-mini,True,6,6,80.27,74593,7614,82207,0.033876,3190,0.038804481370199616,0,0,0,0,0.0,21,36,36,21,5,4,1,4,0,2,0,36,18.0,2283.527777777778,1.0,,False,2,0,0,t06_feature_pair__naive-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,naive,strategy,,2,1,gpt-5-mini,True,6,6,74.92,75293,8457,83750,0.035737,3348,0.03997611940298507,0,0,0,0,0.0,22,36,36,22,6,5,1,3,0,2,0,36,18.0,2326.3888888888887,1.0,,False,2,0,0,t06_feature_pair__naive-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,naive,strategy,,2,2,gpt-5-mini,True,6,6,62.55,97287,6354,103641,0.03703,2948,0.028444341525072123,0,0,0,0,0.0,23,44,43,23,5,4,1,6,0,4,0,44,22.0,2355.4772727272725,1.0,,False,2,0,0,t06_feature_pair__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,naive,strategy,,2,3,gpt-5-mini,True,6,6,105.54,68995,10414,79409,0.038077,4275,0.05383520759611631,0,0,0,0,0.0,20,34,34,20,5,4,1,3,0,2,0,34,17.0,2335.5588235294117,1.0,,False,2,0,0,t06_feature_pair__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,naive,strategy,,2,4,gpt-5-mini,True,6,6,92.29,77678,8874,86552,0.037167,2880,0.03327479434328496,0,0,0,0,0.0,22,37,36,22,5,4,1,3,0,2,0,37,18.5,2339.2432432432433,1.0,,False,2,0,0,t06_feature_pair__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,notify,strategy,,2,0,gpt-5-mini,True,6,6,60.21,51466,6923,58389,0.026713,0,0.0,0,0,3,0,0.0,19,31,30,19,4,4,0,1,3,2,3,31,15.5,1883.516129032258,1.0,,False,2,0,0,t06_feature_pair__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,notify,strategy,,2,1,gpt-5-mini,True,6,6,94.91,65160,9294,74454,0.034878,3085,0.04143497998764338,0,0,3,0,0.0,21,34,33,21,5,4,1,0,3,2,3,34,17.0,2189.823529411765,1.0,,False,2,0,0,t06_feature_pair__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,notify,strategy,,2,2,gpt-5-mini,True,6,6,77.06,59323,7487,66810,0.029805,3289,0.049229157311779674,0,0,3,0,0.0,18,32,31,18,5,4,1,3,3,2,3,32,16.0,2087.8125,1.0,,False,2,0,0,t06_feature_pair__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,notify,strategy,,2,3,gpt-5-mini,True,6,6,69.64,52868,7828,60696,0.028873,3878,0.06389218399894557,0,0,3,0,0.0,18,32,31,18,5,4,1,2,3,2,3,32,16.0,1896.75,1.0,,False,2,0,0,t06_feature_pair__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t06_feature_pair,realistic_feature_pair,False,notify,strategy,,2,4,gpt-5-mini,True,6,6,75.51,61208,8527,69735,0.032356,3646,0.052283645228364525,0,0,3,0,0.0,18,33,32,18,5,4,1,2,3,3,3,33,16.5,2113.181818181818,1.0,,False,2,0,0,t06_feature_pair__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_dep,strategy,,2,0,gpt-5-mini,True,4,4,24.88,15616,1677,17293,0.007258,0,0.0,0,0,0,0,0.005,6,17,16,6,3,3,0,1,2,3,0,17,8.5,1017.2352941176471,1.0,,False,2,0,0,t07_rw_canary__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_dep,strategy,,2,1,gpt-5-mini,True,4,4,68.28,23567,5063,28630,0.016018,0,0.0,0,0,0,0,0.005,9,21,20,9,3,3,0,2,1,2,0,21,10.5,1363.3333333333333,1.0,,False,2,0,0,t07_rw_canary__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_dep,strategy,,2,2,gpt-5-mini,True,4,4,141.52,45062,8185,53247,0.027636,0,0.0,0,0,0,0,0.008,13,33,32,13,5,5,0,6,1,4,0,33,16.5,1613.5454545454545,1.0,,False,2,0,0,t07_rw_canary__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_dep,strategy,,2,3,gpt-5-mini,True,4,4,67.72,22295,4260,26555,0.014094,0,0.0,0,0,0,0,0.006,9,21,20,9,2,2,0,4,1,2,0,21,10.5,1264.5238095238096,1.0,,False,2,0,0,t07_rw_canary__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_dep,strategy,,2,4,gpt-5-mini,True,4,4,43.14,21515,3146,24661,0.011671,0,0.0,0,0,0,0,0.029,8,21,21,8,4,4,0,3,1,3,0,21,10.5,1174.3333333333333,1.0,,False,2,0,0,t07_rw_canary__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_scope,strategy,,2,0,gpt-5-mini,True,4,4,137.88,36602,8146,44748,0.025442,0,0.0,0,0,0,0,0.004,14,30,30,14,4,4,0,6,0,3,0,30,15.0,1491.6,1.0,,False,2,0,0,t07_rw_canary__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_scope,strategy,,2,1,gpt-5-mini,True,4,4,111.71,27901,7736,35637,0.022447,0,0.0,0,0,0,0,0.014,9,23,23,9,4,4,0,4,0,2,0,23,11.5,1549.4347826086957,1.0,,False,2,0,0,t07_rw_canary__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_scope,strategy,,2,2,gpt-5-mini,True,4,4,131.29,36563,7950,44513,0.025041,0,0.0,0,0,0,0,0.009,11,28,28,11,4,4,0,9,0,2,0,28,14.0,1589.75,1.0,,False,2,0,0,t07_rw_canary__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_scope,strategy,,2,3,gpt-5-mini,True,4,4,85.13,37023,5865,42888,0.020986,0,0.0,0,0,0,0,0.007,13,28,27,13,3,3,0,5,0,3,0,28,14.0,1531.7142857142858,1.0,,False,2,0,0,t07_rw_canary__ast_scope-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,ast_scope,strategy,,2,4,gpt-5-mini,True,4,4,222.02,60179,15499,75678,0.046043,0,0.0,0,0,0,0,0.009,13,36,35,13,5,5,0,9,0,5,0,36,18.0,2102.1666666666665,1.0,,False,2,0,0,t07_rw_canary__ast_scope-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,file_lock,strategy,,2,0,gpt-5-mini,True,4,4,267.27,62544,8545,71089,0.032726,0,0.0,25,0,0,0,0.0,27,45,45,27,3,3,0,6,25,3,0,45,22.5,1579.7555555555555,1.0,,False,2,0,0,t07_rw_canary__file_lock-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,file_lock,strategy,,2,1,gpt-5-mini,True,4,4,30.22,14898,1539,16437,0.006803,0,0.0,1,0,0,0,0.0,5,16,16,5,3,3,0,3,1,2,0,16,8.0,1027.3125,1.0,,False,2,0,0,t07_rw_canary__file_lock-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,file_lock,strategy,,2,2,gpt-5-mini,True,4,4,128.65,38700,4032,42732,0.017739,0,0.0,11,0,0,0,0.0,17,32,32,17,4,4,0,4,11,3,0,32,16.0,1335.375,1.0,,False,2,0,0,t07_rw_canary__file_lock-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,file_lock,strategy,,2,3,gpt-5-mini,True,4,4,82.1,39534,5258,44792,0.0204,0,0.0,1,0,0,0,0.0,11,29,28,11,3,3,0,7,1,3,0,29,14.5,1544.551724137931,1.0,,False,2,0,0,t07_rw_canary__file_lock-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,file_lock,strategy,,2,4,gpt-5-mini,True,4,4,304.05,72968,8023,80991,0.034288,0,0.0,29,0,0,0,0.0,27,49,48,27,4,4,0,10,29,3,0,49,24.5,1652.8775510204082,1.0,,False,2,0,0,t07_rw_canary__file_lock-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,git_hash,strategy,,2,0,gpt-5-mini,True,4,4,120.54,58168,9966,68134,0.034474,0,0.0,0,0,0,0,0.0,15,36,36,15,4,4,0,10,0,3,0,36,18.0,1892.611111111111,1.0,,False,2,0,0,t07_rw_canary__git_hash-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,git_hash,strategy,,2,1,gpt-5-mini,True,4,4,96.08,68274,5576,73850,0.02822,0,0.0,0,0,0,0,0.0,20,43,43,20,4,4,0,13,0,3,0,43,21.5,1717.4418604651162,1.0,,False,2,0,0,t07_rw_canary__git_hash-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,git_hash,strategy,,2,2,gpt-5-mini,True,4,4,30.37,21942,2639,24581,0.010764,0,0.0,0,0,0,0,0.0,10,21,20,10,3,3,0,2,0,2,0,21,10.5,1170.5238095238096,1.0,,False,2,0,0,t07_rw_canary__git_hash-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,git_hash,strategy,,2,3,gpt-5-mini,True,4,4,54.81,24924,4263,29187,0.014757,0,0.0,0,0,0,0,0.0,10,22,21,10,3,3,0,3,0,3,0,22,11.0,1326.6818181818182,1.0,,False,2,0,0,t07_rw_canary__git_hash-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,git_hash,strategy,,2,4,gpt-5-mini,True,4,4,98.91,30165,7255,37420,0.022051,0,0.0,0,0,0,0,0.0,10,25,24,10,4,4,0,5,0,3,0,25,12.5,1496.8,1.0,,False,2,0,0,t07_rw_canary__git_hash-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,naive,strategy,,2,0,gpt-5-mini,True,4,4,48.47,25007,3950,28957,0.014152,0,0.0,0,0,0,0,0.0,10,23,22,10,3,3,0,3,0,2,0,23,11.5,1259.0,1.0,,False,2,0,0,t07_rw_canary__naive-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,naive,strategy,,2,1,gpt-5-mini,True,4,4,62.5,26348,5852,32200,0.018291,0,0.0,0,0,0,0,0.0,10,23,22,10,3,3,0,5,0,2,0,23,11.5,1400.0,1.0,,False,2,0,0,t07_rw_canary__naive-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,naive,strategy,,2,2,gpt-5-mini,False,0,1,92.19,30504,8224,38728,0.024074,0,0.0,0,0,0,0,0.0,11,26,26,11,5,5,0,6,0,2,0,26,13.0,1489.5384615384614,1.0,,False,2,0,0,t07_rw_canary__naive-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,naive,strategy,,2,3,gpt-5-mini,True,4,4,92.55,29901,7775,37676,0.023025,0,0.0,0,0,0,0,0.0,10,26,26,10,3,3,0,6,0,4,0,26,13.0,1449.076923076923,1.0,,False,2,0,0,t07_rw_canary__naive-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,naive,strategy,,2,4,gpt-5-mini,True,4,4,53.39,20884,4772,25656,0.014765,0,0.0,0,0,0,0,0.0,9,21,21,9,2,2,0,5,0,2,0,21,10.5,1221.7142857142858,1.0,,False,2,0,0,t07_rw_canary__naive-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,notify,strategy,,2,0,gpt-5-mini,True,4,4,87.81,24622,5113,29735,0.016382,0,0.0,0,0,0,0,0.0,11,23,23,11,2,2,0,5,0,2,0,23,11.5,1292.8260869565217,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,notify,strategy,,2,1,gpt-5-mini,True,4,4,123.38,68016,6468,74484,0.02994,0,0.0,0,0,0,0,0.0,14,40,40,14,4,4,0,12,0,7,0,40,20.0,1862.1,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,notify,strategy,,2,2,gpt-5-mini,True,4,4,118.64,31122,7457,38579,0.022694,0,0.0,0,0,0,0,0.0,9,24,24,9,4,4,0,5,0,2,0,24,12.0,1607.4583333333333,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,notify,strategy,,2,3,gpt-5-mini,True,4,4,90.66,22898,6218,29116,0.01816,0,0.0,0,0,0,0,0.0,10,22,21,10,2,2,0,3,0,2,0,22,11.0,1323.4545454545455,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t07_rw_canary,antidependency_silent_invalidation,False,notify,strategy,,2,4,gpt-5-mini,True,4,4,170.19,41264,10858,52122,0.032032,0,0.0,0,0,0,0,0.0,12,30,30,12,4,4,0,7,0,4,0,30,15.0,1737.4,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_dep,strategy,,2,0,gpt-5-mini,False,0,1,284.03,68639,3101,71740,0.023362,21814,0.3040702536938946,14,0,0,0,420.051,20,53,53,20,18,3,15,8,16,4,0,54,27.0,1328.5185185185185,1.0,,False,1,1,0,t08_livelock__ast_dep-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_dep,strategy,,2,1,gpt-5-mini,False,0,1,845.74,112936,4900,117836,0.038034,31310,0.265708272514342,18,0,0,0,540.095,27,72,71,27,26,8,18,5,20,9,0,72,36.0,1636.611111111111,1.0,,False,1,0,0,t08_livelock__ast_dep-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_dep,strategy,,2,2,gpt-5-mini,True,1,1,17.89,14616,733,15349,0.00512,0,0.0,1,0,0,0,1.479,6,18,18,6,4,4,0,3,2,2,0,18,9.0,852.7222222222222,1.0,,False,2,0,0,t08_livelock__ast_dep-n2-r2.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_dep,strategy,,2,3,gpt-5-mini,False,0,1,180.28,37567,2651,40218,0.014694,9468,0.23541697747277338,8,0,0,0,240.115,15,35,35,15,11,3,8,4,10,2,0,36,18.0,1117.1666666666667,1.0,,False,1,1,0,t08_livelock__ast_dep-n2-r3.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_dep,strategy,,2,4,gpt-5-mini,False,0,1,418.39,127211,5073,132284,0.041949,40693,0.30761845725862536,23,0,0,0,660.302,26,77,77,26,29,6,23,11,25,7,0,77,38.5,1717.974025974026,1.0,,False,1,0,0,t08_livelock__ast_dep-n2-r4.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_scope,strategy,,2,0,gpt-5-mini,False,0,1,900.0,116146,4833,120979,0.038703,42548,0.35169740202845123,21,0,0,0,632.939,31,73,73,31,26,3,23,9,24,6,0,74,37.0,1634.8513513513512,1.0,,True,0,0,2,t08_livelock__ast_scope-n2-r0.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_scope,strategy,,2,1,gpt-5-mini,True,1,1,618.86,16953,835,17788,0.005908,0,0.0,1,0,0,0,0.016,8,20,20,8,4,4,0,2,2,2,0,20,10.0,889.4,1.0,,False,2,0,0,t08_livelock__ast_scope-n2-r1.jsonl,grid-v1,openai,results/grid-v1
t08_livelock,livelock_deadlock,False,ast_scope,strategy,,2,2,gpt-5-mini,False,0,1,392.87,134382,5100,139482,0.043796,36785,0.2637257854060022,22,0,0,0,653.901,33,80,80,33,25,4,21,12,24,5,0,80,40.0,1743.525,1.0,,False,0,0,0,t08_livelock__ast_scope-n2-r2.jsonl,grid-v1,openai,results/grid-v1
