run_id,provider,run_dir,log,task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,agent,status,turns,llm_calls,tool_calls,file_reads,write_attempts,write_applied,write_refused,search_events,run_tests,notifications_delivered,prompt_tokens,completion_tokens,total_tokens
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t11_irreversible__peer_contract-n2-r4.jsonl,t11_irreversible,irreversible_effect_reordering,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-notify,done,15,15,15,7,1,1,0,0,1,2,26223,4517,30740
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r0.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-core,done,7,7,7,0,2,2,0,1,1,1,7082,850,7932
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r0.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-ext,done,16,16,16,2,3,3,0,6,2,1,20979,1901,22880
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r1.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-core,done,10,10,10,0,2,2,0,3,1,1,11246,916,12162
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r1.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-ext,done,11,11,11,0,2,2,0,5,1,1,11901,825,12726
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r2.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-core,done,19,19,19,3,5,5,0,7,1,1,26739,1657,28396
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r2.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-ext,done,13,13,13,0,2,2,0,5,2,1,14607,1653,16260
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r3.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-core,done,20,20,20,1,3,2,1,11,1,1,27224,2798,30022
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r3.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-ext,done,19,19,19,4,4,4,0,5,3,1,29079,3990,33069
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r4.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-core,done,11,11,11,0,2,2,0,5,1,1,11889,1088,12977
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__adaptive_lease-n2-r4.jsonl,t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-ext,done,24,24,24,4,3,3,0,8,3,1,36883,2678,39561
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r0.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-core,done,10,11,10,0,2,2,0,4,1,0,8649,1702,10351
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r0.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-ext,done,22,22,22,6,4,4,0,7,2,1,30415,6970,37385
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r1.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-core,done,15,16,15,1,4,4,0,6,1,2,19211,3423,22634
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r1.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-ext,done,36,38,36,11,9,9,0,9,5,1,81216,13569,94785
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r2.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-core,done,7,8,7,0,2,2,0,2,1,0,5961,1720,7681
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r2.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-ext,done,22,22,22,3,3,3,0,12,1,1,30728,5210,35938
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r3.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-core,done,23,23,23,4,3,3,0,9,3,1,30091,4964,35055
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r3.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-ext,done,12,13,12,0,2,2,0,6,1,0,10923,1943,12866
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r4.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-core,done,16,17,16,4,4,4,0,5,1,2,20452,4301,24753
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_broker-n2-r4.jsonl,t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-ext,max_turns,40,42,40,15,8,8,0,12,4,1,89743,15079,104822
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r0.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-core,done,12,12,12,0,2,2,0,3,1,2,14816,1592,16408
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r0.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-ext,done,20,20,21,4,3,3,0,7,2,1,31630,2176,33806
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r1.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-core,done,8,8,8,0,2,2,0,2,1,1,9514,894,10408
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r1.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-ext,done,20,20,20,3,3,3,0,8,2,1,29661,3069,32730
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r2.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-core,done,11,11,11,0,2,2,0,5,1,1,12652,1080,13732
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r2.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-ext,done,14,14,14,2,2,2,0,5,2,1,18548,1606,20154
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r3.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-core,done,7,7,7,0,2,2,0,1,1,1,8110,843,8953
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r3.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-ext,done,15,15,15,3,3,3,0,4,2,1,21820,2439,24259
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r4.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-core,done,10,10,10,0,2,2,0,4,1,1,12148,1293,13441
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t12_split_view__peer_contract-n2-r4.jsonl,t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-ext,done,8,8,8,0,2,2,0,2,1,1,9259,833,10092
